stable_id,title_zh,abstract_zh
52be00baf389992b,人工抗氧化酶工程可增强缓解炎症性肠病的催化活性,"摘要
                  开发人工抗氧化酶是治疗氧化应激相关疾病的一种有前景的策略；然而，它们的实际应用常常因催化活性不足而受到阻碍。在此，我们报道了一种双钴配位酞菁羧酸衍生物（biCoPc）作为一种有效的人工抗氧化酶，具有显着增强的活性氧清除能力，可缓解炎症性肠病（IBD）。实验研究与理论计算相结合表明，二聚酞菁框架内扩展的π共轭和π电子离域，与外围羧基的质子化-去质子化动力学一起，协同促进双钴活性位点上潜在的质子耦合电子转移过程。这种结构加速了电子转移动力学并创造了有利的催化微环境。因此，biCoPc 表现出高催化超氧化物歧化酶样和谷胱甘肽过氧化物酶样活性，以及​​在恶劣条件下的强大稳定性。值得注意的是，biCoPc 表现出显着的抗炎功效，可在细胞水平和动物模型上有效减轻 IBD 症状。这项工作为高性能人工酶的合理设计提供了机制见解，并拓宽了其生物医学应用的潜力。"
65b9a0ef4d346c9a,通过乙烯基 C─O 键的 Z 选择性功能化实现苯并呋喃衍生物的天体选择性脱芳香交叉偶联,"摘要
                  
                    苯并呋喃衍生物的催化不对称转化由于其能够从容易获得的原料制备手性分子而受到广泛关注。在此，报道了苯并呋喃衍生物的前所未有的不对称交叉偶联用于构建轴向手性。该方法采用手性镍催化剂，通过乙烯基 C─O 键的直接对映体和 Z 选择性脱芳基官能化来实现，从而有效地获得有价值的阻转异构无环烯烃。在温和条件下表现出广泛的底物范围。此外，实验和理论机理研究表明，非对映体六元之间的动态差向异构化促进了立体化学结果（
                    Z
                    )-苯乙烯基-镍环中间体。"
2475a4bfbbce31f9,具有精确排列的发光体的[2]Rotaxane取向异构体的选择性合成：面向信息存储和加密的方向依赖性发射,"摘要
                  针对轮烷取向异构体的精确合成和进一步阐明吸引取向效应，成功开发了一种新型空间位阻控制的选择性终止子交换方法。该方法能够轻松、选择性地合成六对具有精确排列的发光体的[2]轮烷定向异构体，极大地丰富了此类异构体的结构和功能多样性。值得注意的是，所得的取向异构体表现出取向依赖的发射行为，特别是在波长、光致发光量子产率和圆偏振发光（CPL）性能方面，赋予它们在信息存储和加密方面的巨大潜力。这项概念验证研究不仅为轮烷取向异构体的有效合成提供了实用且有效的策略，而且为构建具有广泛应用所需性能的手性发光材料提供了一个新颖的平台。"
b20c564342d53768,通过稳定 Cu+ 和拉紧氢键网络来平衡电催化乙炔加氢二聚的二聚和氢化动力学,"摘要
                  
                    乙炔电催化加氢二聚（EHDA）为生产 1,3-丁二烯的能源密集型石脑油蒸汽裂解提供了一种有前途的替代方案，但由于 C-C 偶联和加氢之间的动力学不平衡而面临着巨大的挑战。在这里，我们通过稳定 Cu 来平衡 EHDA 的二聚和氢化动力学
                    +
                    并收紧柠檬酸根阴离子接枝铜上的氢键网络
                    2
                    O催化剂（E-CA/Cu
                    2
                    O）。 X射线吸收精细结构、Cu LMM俄歇光谱和理论模拟证实了柠檬酸根阴离子修饰诱导了Cu的电子转移
                    2
                    O为柠檬酸根离子。这可以稳定活性 Cu
                    +
                    电化学还原条件下的位点并进一步降低*C的C-C耦合势垒
                    2
                    H
                    2
                    和*C
                    2
                    H
                    3
                    至*C
                    4
                    H
                    5
                    。原位衰减全反射表面增强红外光谱证实柠檬酸根阴离子还重建了氢键网络并减少了电极-电解质界面处的孤立水含量。适当供应活性*H物种可有效促进水生成"
53e0d1534795ee0a,原子分散铁催化烯丙基和炔丙基 C─H 键的有氧羟基化,"摘要
                  
                    碳氢键的选择性官能化代表了现代有机合成的中心目标，但利用分子氧实现位点和化学选择性氧化仍然是一个长期的挑战。特别是，由于过度氧化和竞争性副反应，烯丙基和炔丙基C─H键的有氧羟基化非常困难。在这里，我们报道了一种多相催化剂，其特征是嵌入氮掺杂碳基质中的原子分散的铁位点。该催化剂使用空气作为氧化剂，在 30°C 下实现了烯烃和炔烃前所未有的位点和化学选择性烯丙基和炔丙基 C─H 羟基化。该方法适用于各种末端和内部底物，具有出色的官能团耐受性，并且能够实现结构复杂分子的后期氧化。机理研究表明催化活性源自高度分散的 FeN
                    x
                    网站。这项工作凸显了单原子催化在解决可持续 C─H 氧化的基本挑战方面的潜力，并扩展了选择性氧化转化的工具箱。"
fe593e37c19899a5,激光增强显微镜打开了难以捉摸的蛋白质的视野,增强型冷冻电子显微镜揭示新的药物靶点并锐化细胞内部的视野
5ef1622356ba69ce,美国机构加入打击“超加工食品”的斗争,一些科学家批评标签不精确；其他人称之为饮食方面的宝贵镜头
fb88cf69dbbd4cf1,胚胎编辑“首次”比头条新闻所暗示的要复杂,科学家可能有更好的方法来制造基因编辑婴儿，但它仍然远不安全
3b74dfe4a2e68c76,下沉海岸线的卫星地图面临审查,雷达研究产生了矛盾的结果，引发了人们对确定易受海平面上升影响的地区的努力提出了质疑
e879c3a9913a1043,2026年暑期阅读,
99b1740e4f17faa2,新产品,每周汇总有关研究人员可能感兴趣的新提供的仪器、设备和实验室材料的信息。
cb5be9983ccc97b9,有机自发发射接近单色极限,自发发射本质上与光谱展宽机制相关，导致发射光的带宽有限。长期以来，将线宽缩小到单色极限一直是光子学的核心追求，因为它决定了非受激光源的最终颜色纯度。有机发光材料提供方便的波长可调性，但通常表现出较宽的发射带（> 40 纳米）。多谐振发射器的出现为克服这一限制提供了一条有希望的途径，但大多数报道的系统仍保持在 20 至 30 纳米范围内。我们提出了一种分子设计策略，通过分子重复放大多重共振效应，在甲苯中产生线宽为 6.9 纳米、在 3-甲基戊烷中产生线宽为 5.5 纳米、在掺杂聚合物薄膜中产生线宽为 9.1 纳米的荧光，使该分子框架成为报道的最窄带有机发光体之一。
7035df7e9b7ae328,复合气候事件威胁热带半封闭海洋生态系统,人为海洋变暖影响生态系统功能，但不一定是调节热带海洋的主要气候驱动因素。人们对热带半封闭海洋生态系统知之甚少，地理位置独特，并受到全球变暖、气旋、季风、淡水流入以及大规模海平面和环流变化等复合影响的影响。我们统一了对这些大规模综合海洋-大气-生物系统的气候风险理解，表明复合气候事件使常驻物种面临更大、更长时间的波动，导致空间格局重新配置和缺乏持续的水文连通性。我们将这些系统中物种丰度的变化归因于极端温度、暴露、浊度和水文联系的复杂和累积组合。我们描述了澳大利亚北部热带海洋生态系统中气候引起的物理和生物状况变化的证据，并确定了对其他系统的影响。
ec29a94e01d89546,在科学期刊中,"亮点来自
                    科学
                    期刊家族"
560d3bad9de3ddaa,保护玻利维亚亚马逊地区的遗产,
566c2f1b96e2306a,用于宽范围、高灵敏度压力传感的机电超材料,机械超材料利用对晶胞几何形状及其宏观组织的精确控制来实现不寻常的特性。扩展机械超材料的能力以纳入附加功能仍然是一个挑战。我们描述了嵌入分子铁电体的 3D 打印超材料，用作自供电压力传感器。我们的梯度晶格设计允许自适应重构和受控变形模式转换，产生低模量和高承载能力以及单调机械负载-电信号响应的协同作用。此外，我们在超材料中实现了模量梯度，以增强低负载区域的灵敏度，并将检测范围扩展了六个数量级。双梯度超材料结合了高灵敏度和宽检测范围，克服了现有传感器中逆关系所带来的限制。
123d1da086d34810,评估全球牧场放牧强度提高的气候净效益,"改善牧场放牧可以通过二氧化碳（CO
                    2
                    ）土壤和植被中的固存。然而，改变放牧方式以增加生态系统碳储存也可能会减少牲畜产量和/或增加整个供应链的温室气体排放，因此净排放影响仍不清楚。在这里，我们通过量化潜在的二氧化碳来评估提高放牧强度的全球净缓解潜力
                    2
                    固存以及植物生产力变化、牲畜排放、饲料需求和生产限制的系统级影响。提高全球牧场的放牧强度可以封存 2.2 ± 0.43 吉吨二氧化碳当量 (Gt/CO
                    2
                    eq），但通过补充饲喂维持畜牧生产将使净减排量减少 2% 至 31%（至 1.8 ± 0.45 GT/CO）
                    2
                    每年当量）。我们的研究结果表明，忽视系统层面的排放影响可能会大大高估改善放牧所带来的全球气候效益。"
549d5d3a645a64ca,蛋白质名称混淆导致抗体混淆,癌症和细胞衰老研究可能依赖于错误分子的抗体
7d107f7ba6b741b9,将间接温室气体纳入气候框架,这些物质对气候的直接影响很小，但会引发化学反应，导致变暖
18e20d65489dffc5,科学侦探在中国获得罕见赞誉,耿宏伟对中国著名科学家的调查引发异常迅速的反应
97f3fefdab508da1,（合格）捍卫研究项目补助金,在一场持续多年的争论中，越来越多的改革者联盟得出结论，美国许多科学资助者所使用的基于竞争性、研究者发起和同行评审提案的研究项目资助（RPG）方法无法支持变革性科学。为了具体化这场争论，美国国家科学基金会 (NSF) 刚刚承诺在未来十年向 X-Labs 提供 15 亿美元资金，X-Labs 是一个独立且具有里程碑意义的研究组织，其目的不仅是绕过 RPG，还绕过长期以来作为其主要接受者的大学。尽管改革的冲动可能值得同情，但 X 实验室的处方值得怀疑。
02a1e8a9d58141c1,美国国立卫生研究院科学家被控将病毒走私到美国,灭活的猴痘病毒样本可能已用于常规诊断
3826903a001c93a2,变化的电流,经过数十年的警告后，新数据表明大西洋的重要环流可能比人们担心的更好地抵御气候变暖
75f00d727679c9a6,丛枝菌根真菌网络的整体密度和生物量,"丛枝菌根真菌与约 70% 的植物物种形成共生，构建菌丝网络，以交换宿主来源的碳的养分。这些管状网络每年将约 10 亿吨碳转移到地球土壤中。然而，我们对进行这种资源转移所需的菌丝基础设施没有定量的了解。我们收集了来自 322 项研究的数据，这些研究代表了九个生物群落的 16,000 多个土壤核心，并开发了机器学习模型来预测全球菌丝密度。通过机器人对超过 300,000 个菌丝进行成像，我们根据空间预测校准了生物量模型。我们估计全球表土含有 1.10 × 10
                    17 号
                    ±0.13×10
                    17 号
                    SD 公里的活菌丝，重约 300 ± 60 SD 百万吨，约为人类生物量的 4 至 6 倍。我们的不确定性分析发现了采样不足的生态系统，需要额外的实证关注。"
0f6b1b1a396ea160,胎盘代谢时钟,"辅酶A
                    +
                    耗尽会触发小鼠的出生倒计时"
013b06a48314ad08,超越大自然的生物速度限制,细胞壁快速松弛引发捕蝇草的折断
c2d5c1d2eb04fa8e,氮循环的不同轨迹,水同位素测量用于模拟大陆范围内的地表水氮流
f2163de3583818cb,我母亲的教训,
357a10959e9e41b4,童年环境塑造大脑,社会经济因素对儿童大脑结构和功能的影响位居榜首
6c943bcb7e140ad2,氮循环沿景观水速梯度的发散演化,施肥的增加已将氮循环推向了地球边界之外，但由于氮模型中长期忽视景观水流速度，其命运仍然不确定。利用欧洲 3821 个流域的同位素辅助建模，我们证明氮循环的演变与 1980 年以来景观水流速度的变化密切相关。我们提出了“湿度边界”的概念，其中边界之外的水文转变会放大氮的积累和淋滤，而边界内的条件会减轻这些过程。应用这一框架，我们预计到 2100 年，在温和的水文变化下，欧洲 76% 的氮淋滤将减少，但在东欧和南欧水循环明显减速的情况下，氮积累将增加。这些发现强调了气候变化下新出现的水质风险以及缓解极端水文变化的必要性。
dc76b1ca28845f0b,细胞壁快速软化导致捕蝇草闭合,植物可以在没有肌肉的情况下快速移动，正如维纳斯捕蝇草的折断瓣所示，这是植物生物力学中长期存在的难题。陷阱闭合涉及弹性不稳定性，但主动机械驱动器仍然难以捉摸。通过现场液压和机械测量，我们确定了驱动这一转变的电机。关闭发生得太快，无法用水输送来解释，揭示了一种独特的非水力机制：表皮细胞壁快速（约一秒）软化，释放储存在陷阱中的弹性能量。这代表了植物中报道的最快的壁力学调节。我们的发现揭示了一种基于材料特性动态调整的植物运动模式，提出了无肌肉、仿生驱动的原理。
2d2c2294eb344eb9,胎盘烟酰胺腺嘌呤二核苷酸调节分娩时间,"分娩是由妊娠组织内的前列腺素信号传导直接介导的，并且必须严格调节，以便在胎儿适当发育后发生分娩。伴随妊娠衰老的代谢变化被认为是出生时间的决定因素，但具体的营养物质、传感器和信使仍然不清楚。我们报告胎盘烟酰胺腺嘌呤二核苷酸（NAD
                    +
                    ）动态调整妊娠长度。胎盘 NAD 耗尽
                    +
                    在小鼠中通过 NAD 的作用引发分娩
                    +
                    作为 15-羟基前列腺素脱氢酶的辅助因子，15-羟基前列腺素脱氢酶是一种负责抑制前列腺素积累的酶。胎盘NAD增强
                    +
                    基线和早产模型中妊娠延长。这些发现表明代谢衰竭在引发分娩中发挥着核心作用，并揭示了早产和优化引产的潜在治疗途径。"
9ce1525b9e642cb3,轨道太阳能反射器的生态风险,
b1965e7cbb0fd93b,超级地球和迷你海王星遵循不同的轨道周期-偏心率关系,人们观察到许多系外行星的半径大小介于地球和海王星之间，因此被分为两类：超级地球（SE）和迷你海王星（MN）。太阳系中不存在SE或MN，其形成和演化的机制存在争议。我们使用集合统计分析和单独测量研究了 SE 和 MN 的轨道周期与偏心率之间的关系。我们发现 MN 遵循轨道周期和偏心率之间的反相关关系，但 SE 遵循不同的关系，可能是相反的方向。这些趋势意味着 MN 和 SE 是动态不同的群体。我们认为 SE 更强烈地受到重力散射和巨大撞击等暴力过程的影响，而 MN 主要经历静态的长期进化。
10cce5e4bfb09afd,2D 规划无法管理 3D 海洋,
60f23d21bdbafea6,在其他期刊中,编辑精选当前科学文献
f3fc41f44e2bcf98,解锁耐用的高功率锌空气电池：{Fe3O}分子炉锻造的双位点催化剂可在碱性介质中实现协同氧还原,"摘要
                  
                    原子级精密金属氧簇作为连接单个原子和纳米颗粒的独特桥梁。它们高度有序的准分子结构有效促进电子转移并优化电荷沉积动力学，从而显着增强电化学氧还原反应的催化活性和稳定性。在这里，我们构建了一种单原子纳米颗粒双引擎催化剂（Fe
                    3
                    C/Fe-NC
                    1050
                    ）通过使用 {Fe
                    3
                    O}作为核心金属-氧簇。 {Fe 的独特柔性配体-羧酸根基团
                    3
                    O}簇为热解过程中的金属原子分布提供了保护屏障，与ZIF-8框架协同作用以提供导电基底。精确暴露的铁
                    3
                    C(110)晶面调节邻近Fe-N的电子结构
                    4
                    活性位点，从而降低关键步骤O的吸附能
                    2
                    →*OOH，赋予材料优异的耐甲醇性和稳定性。结构表征和理论计算表明，{Fe
                    3
                    O}团簇和碳基底提供了稳定的导电网络和活性位点，实现了"
05dbd2af86071241,生物系统中的染色体选择性转化：前景和挑战,"摘要
                  几十年来，处理具有生物活性的小分子发色团已被确立为控制生物系统的有效手段。然而，体外系统，尤其是体内系统的复杂性无法通过单一波长的光激活（去）激活一种发色团来匹配。因此，开发在同一系统内组合和单独控制多个发色团的方法非常重要。越来越多的策略依赖于小分子的颜色选择性转化。本文介绍了光开关、光点击化学和光笼的色彩选择性控制，并重点介绍了生物系统背景下需要克服的观点和未来挑战。"
68cb6bf6a3d67927,对“还原电合成中硼氢化物氧化作为反反应”的更正,J. Kuzmin、M. Lill、G. Ahumada 等人，“硼氢化物氧化作为还原电合成中的反反应”，Angewandte Chemie International Edition 64 (2025)：e202501653，https://doi.org/10.1002/anie.202501653。在发表后审查期间，我们发现了以下错误，希望予以纠正： 缺少对使用方法 A 报告的产量的参考文献 55 和对方法 K 报告的产量的参考文献 63 的交叉引用。图 2 标题中的注释 b 应指分离产量，而注释 c 指 GC 测定的产量。在图 3 的标题中，注释 a 应指 HPLC 测定的产率，并且应删除当前的注释 c。原始支持信息文件被更正版本替换，其中化合物 2c 的 1H 和 13C-NMR 谱被替换为正确版本。我们希望强调，这些更正不会影响已发表作品的科学结论、叙述或完整性。所有主要发现和解释均保持不变。对于这个错误，我们深表歉意。
147a748b9c62457e,通过相分离进行锂硫电池均相/非均相催化剂设计,"摘要
                  
                    硫氧化还原动力学和锂沉积行为的双重调节代表着克服锂硫（Li-S）电池性能限制的关键突破。金属基有机分子为合理化Li-S体系中的电解质电化学提供了理想的解决方案，具有富氮特性和活性金属中心。在这里，我们利用氯化酞菁铁（FePcCl）在电解质中的溶解度来诱导相分离。溶解部分（FePcCl溶质）充当均相催化剂（Fe-Hom），而不溶部分均匀负载到碳球上充当非均相催化剂（Fe-Het）。通过精确的相分离工程开发的均相/非均相协同催化剂体系（Fe-Syg）能够实现移动和固定活性位点的共存。这种协同作用最大限度地提高了 Fe-Syg 的工作活性，超越了单相催化剂的限制，同时调节硫转化动力学和锂沉积/剥离行为，从而实现高效、坚固的电极。因此，包含 Fe-Syg 的 Li-S 电池在各种条件下都表现出良好的倍率性能和使用寿命。值得注意的是，用 3.5 µL mg 的贫电解液组装的软包电池
                    −1
                    实现了 364.8 Wh kg 的良好能量密度
                    −1
                    并保持稳定循环40个循环。"
0f6fc9e41715fa5a,笼型多孔有机盐作为瓶中船纳米反应器，用于透明且可重复使用的分子光催化剂,"摘要
                  
                    在不重新设计主体的情况下，使分子光催化剂异质化，同时保留其完整的、预先设计的结构，仍然是一个基本挑战。多孔材料内的固定化可以控制反应环境并提高可回收性；然而，大多数宿主系统需要催化剂特定的结构重新设计，限制了通用性。我们引入了笼型多孔有机盐（POS）作为基于瓶中船策略的均质、分子定义的光催化剂（有机分子和金属配位配合物）的模块化宿主平台。由金刚烷基磺酸和三（乙炔基苯基）甲胺构建的方钠石型 POS 提供了轮廓分明、透光、笼状的内腔。单晶X射线衍射表明，POS通过统一的重结晶方案可容纳多种光催化剂，包括蒽醌、菲醌和酞菁。该框架在可见光区域表现出可忽略不计的吸收，从而能够选择性激发光催化剂而无需竞争性光吸收。孔表面乙炔基的合成后硫醇-炔交联增强了框架并使其不溶，同时保留了笼状空腔。例如，菲醌封装的 POS 作为可重复使用的异质光催化剂，用于可见光驱动的异丙醇和氧气生产过氧化氢，其产率高达 4.2 mmol g
                    −1
                     小时"
666a90acb1c78d2c,噻吩工程脂质 II 识别可有效膜解根除 MRSA,"摘要
                  
                    甲氧西林耐药
                    金黄色葡萄球菌
                    （耐甲氧西林金黄色葡萄球菌）仍然是一个重大的全球健康威胁，因此需要开发新的抗菌药物。我们报告了小分子 TPL(II)-07 的合理设计，它结合了多个功能模块：(i) 2-苯基噻吩，用于特异性识别和结合脂质 II，脂质 II 是肽聚糖生物合成的关键中间体； (ii) 具有高界面渗透性的金刚烷片段，可破坏脂质堆积的稳定性； (iii)用于分散生物膜的阳离子赖氨酸部分； (iv) 适度的脂肪链以破坏膜的完整性。在七种类似物中，TPL(II)-07 表现出最高的效力，突出了每个成分的协同贡献。机理分析证实脂质 II 的优先结合、杀菌效力、生物膜分散和活性氧的产生，对耐药性 (MIC 19 µM) 和药物敏感型 (MIC 9 µM) 均有效
                    金黄色葡萄球菌
                    菌株。 TPL(II)-07表现出优异的生物相容性，具有IC
                    50
                     HEK-293 和 WI38 细胞中 > 50 mM，溶血活性可忽略不计。此外，它还抑制了关键的毒力特征，包括溶血素活性、生物膜形成和葡萄球菌黄质产生。此外，掺有 TPL(II)-07 的硼酸官能化瓜尔胶水凝胶在小鼠切除模型中实现了有效的感染控制和增强的伤口修复，建立了基于噻吩的唇部"
3280384bb086b64b,MOF 纳米结构的原子配位工程，用于工业级电流密度下 CO2 电还原为高价值多碳产品,"摘要
                  
                    金属有机框架（MOF）在电化学二氧化碳（CO
                    2
                    ）减少为增值化学品/燃料，从而支持碳中性能源循环的平衡。多碳（C
                    2+
                    ）MOF 电催化剂的生产具有重要意义，但由于 C-C 耦合效率低下，仍然具有挑战性。在这里，我们报告了 MOF 纳米结构 (Cu-Trz-Br) 的原子配位调控，以实现高效的 CO2
                    2
                    通过合理设计双位点Cu催化剂进行电还原。 Cu-Trz-Br 的晶体结构是通过三维电子衍射和针对高分辨率粉末 X 射线衍射数据的 Rietveld 精修确定的，其具有独特的 Cu-N 混合配位模式
                    4
                    溴
                    2
                    和铜-氮
                    4
                    网站。在二氧化碳中
                    2
                    电还原，Cu-Trz-Br 对 C 的选择性大大增强
                    2+
                    产品与仅含 Cu-N 的普通同类产品相比
                    4
                    站点，实现高效的 C
                    2+
                    工业级电流密度下的生产。原位研究和理论计算揭示了Cu-N的配位调控
                    4
                    溴"
d1b71d4b46daf133,PET 在良性溶剂中自晶成核产生具有超低导热率的高模量气凝胶,"摘要
                  
                    聚对苯二甲酸乙二醇酯 (PET) 是回收率最高的塑料；然而，这种商品聚合物升级改造为增值产品的情况仍然有限。最近生产 PET 气凝胶的尝试依赖于有毒溶剂、化学转化和交联以及增强来实现有用的机械性能。现在，我们使用一种新的良性溶剂（1,3-二苯丙酮）报告了一种简单、安全且可持续的溶解和凝胶化程序，将废弃 PET 转化为低密度、具有高机械强度 (E = 20 ± 2 MPa) 和极低导热率 (k = 21.9 至 28.9 mW m) 的整体气凝胶。
                    −1
                    K
                    −1
                    ）。该过程的关键是通过凝胶化过程中的自晶化现象控制晶体成核，从而建立介观纤维框架。我们的策略提供了一种良性的溶胶-凝胶工艺，将塑料废物升级为一种新型的纯 PET，用于先进的隔热材料。"
5a5858bea9624040,用于高通量合成聚合物生物共轭物的耐氧光诱导小型加速原子转移自由基聚合（OPTIMA-ATRP）,"摘要
                  
                    合成聚合物与生物分子的缀合物形成聚合物生物缀合物（PBC），用于改善许多生物疗法的药代动力学特性。通过可逆失活自由基聚合（RDRP）从生物分子生长合成聚合物，证明了作为合成生物杂化物“接枝”方法的替代方法的巨大潜力。然而，应用于生物分子的传统“嫁接”方法受到反应体积大、反应时间长、严格脱氧和复杂工作流程的阻碍，使得它们不适合合成为新兴材料发现收集大量数据集所需的 PBC 库。本文开发了水中耐氧光诱导小型加速原子转移自由基聚合 (OPTIMA-ATRP)，用于在环境或低于环境 (4°C) 的温度和大气条件下聚合亲水性 (甲基) 丙烯酸酯单体，无需事先脱气，时间 < 10 分钟。丙酮酸钠 (SP) 与紫外线 (380–395 nm, 28.5–30 mW/cm
                    2
                    ）促进了微量移液器吸头或 96 孔板中超小规模（< 50 µL）水中的快速受控聚合。通过利用这种 OPTIMA-ATRP，使用并行、高通量方法对多种类型的 PBC（例如 DNA、肽、脂质和蛋白质聚合物杂化物）进行了经济有效的合成。该技术能够快速优化生物杂交合成，这是以前无法实现的"
18c8006355e9ebfa,通过桨轮二铜分子催化剂切换氢转移路径以实现高效电催化乙炔半加氢,"摘要
                  
                    阐明电催化乙炔半加氢（EAH）的氢转移途径对于理解催化机理和设计高性能催化剂至关重要，但面临着巨大的挑战。在此，我们在叶轮二铜分子催化剂上前所未有地转换了Eley-Rideal机制和Langmuir-Hinshelwood机制之间的氢转移途径，其中Cu位点的电荷密度受到具有不同吸电子能力的配体的有效调节。扩展X射线吸收精细结构（EXAFS）、操作表征和理论计算共同表明，苯甲酸-Cu催化剂（BA-Cu）中Cu位点的中等电荷密度抑制H
                    2
                    O解离并减少C
                    2
                    H
                    2
                    吸附能，促进C的共吸附
                    2
                    H
                    2
                    和H
                    2
                    O 并通过 Eley‐Rideal 机构操纵 EAH。在具有低电荷密度的乙酸-Cu (AA-Cu)和具有高电荷密度的一氟苯甲酸-Cu (MFBA-Cu)中，Cu位点促进H
                    2
                    O 解离为 *H 并氢化 C
                    2
                    H
                    2
                    通过 Langmuir-Hinshelwood 机制。在 1 
                    中号
                    KOH水溶液"
8c99874b9b224597,电荷极化界面工程实现对苯醌 1000 小时电合成的激进管理,"摘要
                  
                    自由基介导的有机电合成经常遭受选择性有限和催化不稳定性的困扰，这主要是由于不受控制的自由基偶联和过度反应造成的。这些挑战在大电流条件下会加剧，自由基生成的加速会促进相互竞争的副反应并破坏实际实施。在这里，我们引入了一种电荷极化界面工程策略来解决这些问题，并使用 Cr 进行了演示
                    2
                    氧
                    3
                    /Ru-Fe
                    2
                    氧
                    3
                    异质结构驱动苯酚选择性电氧化
                    帕拉-
                    苯醌（
                    p-
                    乙Q）。极化界面强制苯氧基自由基的垂直吸附构型，抑制 Langmuir-Hinshelwood 聚合，同时稳定高价 Ru 氧化中心并促进快速解吸
                    p-
                    BQ产品。结果，催化剂实现了 1000 小时的连续
                    p-
                    BQ 电合成记录稳态电流密度高于 40−50 mA cm
                    −2
                    ，在非对称混合海水电解槽中以 1.0 V 电压提供高产品选择性和并行氢气生产。这项工作将界面激进管理建立为高效的有效框架"
a9d32fc5e1076c4f,肽在固相上的后期功能化,"摘要
                  化学修饰是调整肽结构和功能的一种手段。这在肽药物开发领域特别令人感兴趣。因此，迫切需要能够直接修饰具有非规范残基的肽的方法。树脂后期功能化是一种强大的、经济高效的肽修饰工具。它还允许进行高通量实验，使其非常适合简化肽疗法的开发。在这篇小综述中，我们概述了树脂上后期肽功能化的化学方法，其中大部分是在过去十年中开发的。这些反应的范围从亲核取代和羰基化学到金属催化和光催化。许多提出的方法已被证明与短肽和长肽兼容，并调节它们的生物活性。高通量格式的肽库合成的令人印象深刻的例子证明了后期肽功能化对于未来几年肽疗法开发的巨大潜力。"
1f9fc7adb550d13e,高Z和快速有机闪烁体的空间分子解耦设计,"摘要
                  
                    有机闪烁体对于灵活且低成本的辐射检测至关重要；然而，它们面临着长期存在的“吸收速度”权衡：结合高Z元素来增强X射线衰减通常会触发强自旋轨道耦合（SOC），从而猝灭瞬时荧光并将激发能量转移到缓慢的微秒级三重态路径中。在这里，我们提出了一种分子解偶联策略来克服这一困境，该策略在供体-受体-供体（D-A-D）杂化局部和电荷转移（HLCT）分子中实现，4,7-双（4-（双（4-碘苯基）甲基）苯基）苯并[
                    c
                    ][1,2,5]噻二唑（TPBI）。通过将碘原子末端束缚在三苯胺单元上，我们实现了强大的 X 射线衰减，同时保留了快速的“热激子”发射通道。分子固有的非平面几何形状和战略空间排列成功地将重原子效应与发射核心隔离，保持了 T 之间关键的准简并性。
                    2
                    和S
                    1
                    州。这种配置有利于快速高位反向系间窜越（hRISC），在不影响纳秒级衰变动力学的情况下实现近乎一致的激子利用。我们基于 TPBI 的闪烁体展示了有效 X 射线相互作用的协同性能特征（衰减效率 5.672 cm
                    2
                    克
                    −1
                    28 keV）和快速的温度"
4ca98da01c85fe73,软硬件，流动软件：用于适应性化学计算的可重构微流体,"摘要
                  化学和物理计算系统有望以传统电子技术无法达到的性能状态进行信息处理。然而，它们通常受到静态硬件架构的限制，从而限制了适应性和计算丰富性。在这里，我们介绍了一种可重构的微流体平台，其中软水凝胶结构被 3D 打印并原位擦除，以动态重塑化学计算发生的物理环境。通过将微流体几何结构视为主动、可编程元件而不是被动容器，我们展示了对化学信息处理的硬件可重构控制。我们演示了可切换的脱氧核糖核酸 (DNA) 逻辑门，可在 AND 和 OR 功能之间交替，而不修改底层反应网络，从而将逻辑功能与分子组成解耦。将其扩展到反馈控制 pH 振荡器形式的非平衡化学反应网络，我们证明印刷结构可以引导反应动力学和空间图案形成，从而产生几何依赖的时空状态。利用这些动力学，我们实现了一个物理储层计算机，其中可重构的微流体硬件能够通过简单的线性读出来实现各种非线性函数。我们的工作建立了可重构软微流体硬件作为化学计算的控制层，强调了适应性物理环境如何主动扩展化学软件的计算状态空间。"
bab3572ec8199b39,用于隐形可写 2D 和 3D 显示器的可逆 900 nm 近红外光电开关,"摘要
                  
                    分子光电开关响应光照射而在不同状态之间交换，是有意控制最小尺度变化的重要工具。它们的开发面临的一个长期挑战是将吸收推向电磁波谱的低能端，这对于避免光损伤、允许混合光响应成分并最大化可用的颜色范围是非常理想的。在这里，我们报告了一种新颖的光电开关主题，
                    佩里
                    ‐苯并[
                    一个
                    ]荧蒽硫靛蓝 (PBFT)，能够以完全可逆的方式用波长高达 900 nm 的近红外 (NIR) 光直接激发。 PBFT 具有出色的性能特征，具有高异构体产率、良好的热双稳定性以及从浅绿色到深蓝色的强烈明显的颜色变化。在市售且易于使用的聚合物材料中应用，可以利用极长的光波长实现可逆且空间分辨的信息刻录。因此，可以通过肉眼不可见的无损伤辐射将信息写入多功能手持式 2D 和 3D 光学显示器和光学存储器中。"
