title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Co1/Ru Single‐Atom Alloy Catalyst for Sustainable Polypropylene Hydrogenolysis to Long‐Chain Liquid Products,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73643?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-10 14:18:54+00:00,10.1002/adma.73643,Javier Pérez‐Ramírez,,"ABSTRACT
                  
                    Achieving selective polyolefin waste hydrogenolysis into fuels and chemicals requires architectures that disrupt Ru─Ru ensembles without compromising the intrinsic activity of the state‐of‐the‐art Ru catalyst. While metal modifiers can beneficially tune selectivity, they have been shown for high promoter‐metal contents, with associated penalties in structural definition and potential practicality. Here, we engineer cobalt speciation on Ru through impregnation to disclose how promotion spans the entire compositional space realizing a titania‐supported Co
                    1
                    /Ru single‐atom alloy catalyst (Co
                    10
                    Ru
                    90
                    , 3 mol% total metal content) that resolves these trade‐offs. Ex situ and operando analyses reveal that these bimetallic ensembles containing Ru─Co─Ru sites display a distinctively high barrier for over‐hydrogenolysis at late reaction stages while preserving the intrinsic activity of Ru. As a result, virgin polypropylene and post‐consumer waste were almost fully converted with a consistently high C
                    11+
                    yield of up to 60% (78% total liquids), compared to &lt;5% over the monometallic Ru counterpart. Process‐level simulations predict economically viable and environmentally sustainable operation enabled by the high single‐pass yields of long‐chain liquid products. These results reveal a wide compositional landscape for Ru promotion and recommend its second‐metal‐content single‐atom alloy limit as the most promising strategy for further catalyst design efforts.",crossref,,用于可持续聚丙烯氢解生成长链液体产品的 Co1/Ru 单原子合金催化剂,"摘要
                  
                    实现将聚烯烃废物选择性氢解为燃料和化学品需要能够破坏 Ru─Ru 整体的结构，同时又不影响最先进的 Ru 催化剂的固有活性。虽然金属改性剂可以有益地调节选择性，但它们已被证明具有较高的促进剂金属含量，并在结构定义和潜在实用性方面带来相关损失。在这里，我们通过浸渍设计了 Ru 上的钴形态，以揭示促进如何跨越整个组成空间，从而实现二氧化钛负载的 Co
                    1
                    /Ru单原子合金催化剂（Co
                    10
                    茹
                    90
                    ，3 mol% 总金属含量）解决了这些权衡问题。异位分析和原位分析表明，这些含有 Ru─Co─Ru 位点的双金属系综在反应后期表现出极高的过度氢解势垒，同时保留了 Ru 的固有活性。结果，原生聚丙烯和消费后废物几乎完全转化，并且具有持续高的 C
                    11+
                    产率高达 60%（总液体的 78%），而单金属 Ru 的产率则低于 5%。过程级模拟预测通过长链液体产品的高单程产量实现经济上可行且环境上可持续的操作。这些结果揭示了钌促进的广泛组成景观，并推荐了其第二金属含量单原子",,5bb1b7a7aae570f3
Topology‐Regulated Polyurea: From Structural Design to Emerging Applications,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73677?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-10 14:20:15+00:00,10.1002/adma.73677,Chunfeng Ma,,"ABSTRACT
                  As a high‐performance elastomeric material, polyurea has attracted considerable attention for use in impact protection, functional coatings, adhesives, and flexible electronics, primarily owing to its excellent mechanical properties, exceptional high‐strain‐rate response, and chemically tunable molecular architecture. However, the widespread development of polyurea is constrained by several inherent challenges, including the excessively rapid reaction kinetics between isocyanates and amines, limited control of network topology, and restricted functional diversity. In recent years, advances derived from polymer science have enabled notable progress in addressing these limitations. A series of new strategies has been proposed, such as employing low‐reactivity amines or blocking approaches to modulate reaction kinetics, precisely engineering network topology, and systematically broadening the potential application scope. Despite these advances, comprehensive and up‐to‐date reviews that integrate polyurea synthesis methods, topological structural design principles, and application development remain relatively scarce. This review systematically summarizes recent progress in topology‐regulated polyurea, covering its synthesis, preparation, and emerging applications and analyzes the design principles of polyurea's topological structure to clarify key structure–property–performance relationships. Additionally, the review comprehensively outlines cutting‑edge advances in polyurea applications across diverse fields and discusses the main challenges and future prospects for developing next‑generation, high‑performance, and multifunctional polyurea materials.",crossref,,拓扑调节聚脲：从结构设计到新兴应用,"摘要
                  作为一种高性能弹性体材料，聚脲在冲击防护、功能涂料、粘合剂和柔性电子产品中的应用引起了广泛关注，这主要是由于其优异的机械性能、卓越的高应变率响应和化学可调的分子结构。然而，聚脲的广泛发展受到一些固有挑战的限制，包括异氰酸酯和胺之间的反应动力学过快、网络拓扑控制有限以及功能多样性有限。近年来，聚合物科学的进步在解决这些局限性方面取得了显着进展。提出了一系列新策略，例如采用低反应性胺或封闭方法来调节反应动力学、精确设计网络拓扑以及系统地拓宽潜在应用范围。尽管取得了这些进展，但整合聚脲合成方法、拓扑结构设计原理和应用开发的全面且最新的综述仍然相对缺乏。本文系统总结了拓扑调控聚脲的最新进展，涵盖其合成、制备和新兴应用，并分析了聚脲拓扑结构的设计原理，以阐明关键的结构-性能-性能关系。此外，该评论全面概述了聚脲在不同领域的应用的前沿进展，并讨论了主要挑战和未来",,0c6ea8da6889378e
Compact Solvation Enables Sub‐Minute Sodium‐Ion Storage: A Data‐Driven Perspective,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73658?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-10 14:21:22+00:00,10.1002/adma.73658,Fei Wang,,"ABSTRACT
                  
                    Extremely fast charging (XFC) of batteries holds significant importance in the era of intelligent technologies, yet the intricate role of electrolyte properties in determining XFC behavior remains obscure. Furthermore, conventional theories and in situ characterization techniques fails to elucidate electrochemical behaviors under sub‐minute‐level charging conditions. Herein, we report a data‐driven approach for analyzing the effect of each independent physical and solvation property on sub‐minute‐level sodium‐ion storage behavior. Causal graph analysis reveals that the size of the solvation clusters shows the strongest negative correlation with ultrafast Na
                    +
                    storage in graphite. The optimized compact solvation electrolyte demonstrates an astonishing extreme current density of 250 A g
                    −1
                    (corresponding to a power density of 46.78 kW kg
                    −1
                    graphite
                    ) and an unprecedented cycle life of 100 000 cycles. Most notably, the graphite||Na
                    4
                    Fe
                    3
                    (PO
                    4
                    )
                    2
                    P
                    2
                    O
                    7
                    full batteries achieve stable sub‐minute‐level charging and discharging, exhibiting ultrahigh rate capabilities (up to 200 C, ∼3.4 s per charge) and ultra‐stable cycle performance (24 000 cycles at 50 C, ∼29 s per charge). This work provides a promising pathway for the development of XFC battery, pioneering an innovative assessment strategy for next‐generation electrolytes.",crossref,,紧凑溶剂化实现亚分钟钠离子存储：数据驱动的视角,"摘要
                  
                    电池极快充电 (XFC) 在智能技术时代具有重要意义，但电解质特性在决定 XFC 行为方面的复杂作用仍然不清楚。此外，传统理论和原位表征技术无法阐明亚分钟级充电条件下的电化学行为。在此，我们报告了一种数据驱动的方法，用于分析每个独立的物理和溶剂化特性对亚分钟级钠离子存储行为的影响。因果图分析表明，溶剂化团簇的大小与超快Na存在最强的负相关性
                    +
                    储存在石墨中。优化的紧凑型溶剂化电解质表现出惊人的 250 A g-1 的极限电流密度
                    −1
                    （对应功率密度为46.78 kW·kg
                    −1
                    石墨
                    ）和前所未有的 100 000 次循环寿命。最值得注意的是，石墨||Na
                    4
                    铁
                    3
                    （采购订单
                    4
                    ）
                    2
                    磷
                    2
                    氧
                    7
                    全电池实现稳定的亚分钟级充电和放电，表现出超高倍率能力（高达 200 C，每次充电约 3.4 秒）和超稳定的循环性能（50 C 下 24000 次循环，",,15803b7fcbc6803c
Metal Atoms and Quantum Dots Coexist for Water Electrolysis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73687?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-10 14:25:04+00:00,10.1002/adma.73687,Yuliang Li,,"ABSTRACT
                  
                    How to manipulate the surface of the supports to control metal atoms is frontier research that has emerged in recent years in the field of catalysis. However, the precise and controllable synthesis of metal atom systems with well‐defined structure and valence states remains a significant challenge. Herein, based on theoretical predictions, we report a new catalytic system of GDY, where metal atoms and quantum dots coexist. Precise structural studies have determined that Ni atoms and RuNi
                    x
                    quantum dots (denoted as Ni–RuNi
                    x
                    /GDY) are distributed on GDY surface. GDY has the ability to act as an electronic medium to control the strong interaction between Ni atom and
                    sp
                    ‐C within a long‐range distance, leading to promote the hydrolysis abilities of Ni atom adjacent to RuNi
                    x
                    . The as‐synthesized Ni–RuNi
                    x
                    /GDY catalyst exhibits astonishing results in the alkaline hydrogen evolution reaction (HER), with overpotentials of only 17 mV and 116 mV achieving current densities of 10 and 1000 mA cm
                    −
                    2
                    , respectively. This work presents a new method for creating highly efficient multi‐component atom catalysts, and a new concept for long‐range control of catalysis to open up new routes for the frontier research on developing advanced catalytic systems in the future.",crossref,,金属原子和量子点共存用于水电解,"摘要
                  
                    如何操纵载体表面来控制金属原子是近年来催化领域出现的前沿研究。然而，具有明确结构和价态的金属原子系统的精确可控合成仍然是一个重大挑战。在此，基于理论预测，我们报告了一种新的 GDY 催化体系，其中金属原子和量子点共存。精确的结构研究确定 Ni 原子和 RuNi
                    x
                    量子点（表示为 Ni-RuNi
                    x
                    /GDY)分布在GDY表面。 GDY具有作为电子介质来控制Ni原子与Ni原子之间的强相互作用的能力
                    sp
                    ‐C在长距离内，导致促进与RuNi相邻的Ni原子的水解能力
                    x
                    。合成的 Ni-RuNi
                    x
                    /GDY催化剂在碱性析氢反应（HER）中表现出惊人的结果，过电势仅为17 mV和116 mV，实现10和1000 mA cm的电流密度
                    -
                    2
                    ，分别。该工作提出了一种制备高效多组分原子催化剂的新方法，以及催化远程控制的新理念，为未来先进催化系统的前沿研究开辟了新途径。",,d80ec30b5d39168e
Reversible Thermoactuation Unlocks Minimally Invasive Implantation and Retrieval of Soft Bioelectronics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73685?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-10 14:56:18+00:00,10.1002/adma.73685,Dianpeng Qi,,"ABSTRACT
                  Minimally invasive delivery of bioelectronics is currently limited by the irreversibility of deployment, rendering device retrieval traumatic and hindering clinical translation. Here, for the first time, we introduce a novel thermoresponsive, reversible‐actuating polymer (Trap) that enables both minimally invasive implantation and retrieval. Trap exhibits a mechanistically unique dual‐crystalline competition between (110)‐oriented low‐entropy crystals and (100)‐oriented high‐entropy crystals. The competitive crystallization governs bidirectional, stress‐free shape memory within a human‐compatible window (10°C–37°C), enabling rapid (&lt;3 s), fatigue‐resistant, and large reversible strain (∼30.17%). The solid–solid switching between two nanocrystalline states provides a robust and tunable actuation mode, allowing Trap to transition reversibly between compact 1D and functional 2D/3D geometries without mechanical loading. This materials’ innovation directly enables microinvasive deployment and retraction of Trap‐based neural electrodes through the same small incision (∼5 mm), as well as autonomous helical self‐assembly and thermal detachment on peripheral nerves, achieving stable electrophysiological interfacing over weeks to months. This work establishes a material‐centered framework for reversible biointerfaces, resolving the conflict between surgical invasiveness and device retrievability.",crossref,,可逆热驱动解锁软生物电子学的微创植入和回收,"摘要
                  生物电子学的微创输送目前受到部署的不可逆性的限制，导致设备检索造成创伤并阻碍临床转化。在这里，我们首次引入一种新型热响应、可逆驱动聚合物（Trap），它可以实现微创植入和取出。 Trap在(110)取向的低熵晶体和(100)取向的高熵晶体之间表现出机械上独特的双晶竞争。竞争结晶在人类兼容的窗口（10°C–37°C）内控制双向、无应力形状记忆，从而实现快速（<3 s）、抗疲劳和大可逆应变（∼30.17%）。两种纳米晶态之间的固-固切换提供了稳健且可调的驱动模式，使 Trap 能够在紧凑的 1D 和功能性 2D/3D 几何形状之间可逆转换，而无需机械负载。这种材料的创新直接使得基于 Trap 的神经电极能够通过相同的小切口 (∼5 mm) 进行微创部署和缩回，以及周围神经的自主螺旋自组装和热分离，从而在数周至数月内实现稳定的电生理连接。这项工作为可逆生物界面建立了一个以材料为中心的框架，解决了手术侵入性和设备可回收性之间的冲突。",,91720faaedc74340
Light Intensity‐Driven Bidirectional Photoresponse Vision Sensor for Autonomous Obstacle Avoidance System,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73694?af=R,,Wiley: Advanced Materials: Table of Contents,2026-06-10 15:20:46+00:00,10.1002/adma.73694,Xuming Zou,,"ABSTRACT
                  
                    Bio‐inspired vision sensors emulating neural‐pathway processing hold significant promise for next‐generation robotics and artificial intelligence. However, achieving biomimetic threat‐distance adaptation, where escape initiation dynamically calibrates to looming object proximity within a single device as in insect neural circuits, remains challenging for bionic vision systems implementations. Herein, we present a vision sensor based on a 2D PVK/h‐BN/MoS
                    2
                    /h‐BN/2D PVK heterostructure that achieves full dynamic emulation of insect phototactic/scototactic behaviors. The core innovation is symmetrical gate‐field co‐regulation, opposing gate biases on the top and bottom 2D PVK photosensitive layers trigger antagonistic field‐effect modulation in response to light gradients. Low light intensity activates the top layer, inducing persistent positive photocurrent (PPC) via hole/cation accumulation, while high light intensity activates the bottom layer, generating negative photoconductivity (NPC) via electron/anion accumulation, mimicking adjacent ommatidial excitation/inhibition. Hopping‐like ion transport enables ultra‐long PPC/NPC persistence post‐illumination. An autonomous obstacle avoidance system built with this sensor directly maps light‐gradient signals to motor commands enabling voltage‐tunable braking distance control via symmetric gate differential modulation, co‐processing real‐time intensity, historical accumulation, and rate‐of‐change for efficient collision avoidance in dynamic environments. This work provides a valuable reference scheme for bionic vision systems.",crossref,,用于自主避障系统的光强度驱动双向光响应视觉传感器,"摘要
                  
                    模拟神经通路处理的仿生视觉传感器为下一代机器人和人工智能带来了巨大的希望。然而，实现仿生威胁距离适应，即逃生启动动态校准到单个设备内迫在眉睫的物体接近度（如昆虫神经回路），对于仿生视觉系统的实现仍然具有挑战性。在此，我们提出了一种基于 2D PVK/h-BN/MoS2 的视觉传感器
                    2
                    /h-BN/2D PVK 异质结构，实现昆虫趋光/趋光行为的全动态模拟。核心创新是对称栅极场共调节，顶部和底部 2D PVK 感光层上的相反栅极偏置会响应光梯度而触发对抗场效应调制。低光强度激活顶层，通过空穴/阳离子积累诱导持续的正光电​​流（PPC），而高光强度激活底层，通过电子/阴离子积累产生负光电导（NPC），模仿相邻小眼的激发/抑制。类似跳跃的离子传输可实现超长的 PPC/NPC 光照后持久性。使用该传感器构建的自主避障系统直接将光梯度信号映射到电机命令，通过对称门差分调制、协同处理实时强度、历史累积和变化率实现电压可调制动距离控制，从而在动态环境中有效避免碰撞",,c2d5aa5f38677e0a
Overview of EXL-50U experiments: addressing key physics issues for future spherical torus reactors,https://iopscience.iop.org/article/10.1088/1741-4326/ae738d,,Nuclear Fusion - latest papers,2026-06-10 23:00:00+00:00,10.1088/1741-4326/ae738d,the EXL-50U Team,,"ENN’s Xuanlong-50U (EXL-50U) is the world’s first fully privately funded and operated MA-level magnetic confinement fusion experimental facility. EXL-50U is also the world’s first spherical torus device (ST) to achieve a magnetic field exceeding 1 Tesla and a pulse width reaching the seconds level in actual operation. The major radius of EXL-50U ranges from 0.6 m to 0.8 m, with an aspect ratio of 1.4–1.8. The key physics issues of EXL-50U’s experiments related to the future ST reactors are: non-inductive current start-up and drive, development of scenarios for stable high density hot ion mode for ST (Ti0 = 3 keV ∼ 10 keV), and investigation of energy confinement scaling through wide range scans of aspect ratio (1.4 ∼ 1.8) and BT (0.5 T ∼ 1.2 T). Another key research focus of EXL-50U is the physical properties of hydrogen–boron (p-B) plasmas and hydrogen–boron fusion, which is closely aligned with ENN’s p-B fusion roadmap. In the 2025 experiment, EXL-50U achieved a p-B plasma discharge at 1 MA (with boron ions exceeding 10% in the ion fraction), marking the world’s first MA-level discharge of high-concentration p-B plasma. A recording 270 kA fully non-inductive current by 380 kW electron cyclotron resonance heating (ECRH) is also achieved. The initial real-time boron-power injection experiments with metal wall in EXL-50U demonstrates the positive effective of boron on plasma performance. Through neutral beam injection (NBI) heating, a stable proton-boron plasma H-mode has also been achieved for the first time on EXL-50U. On the other hand, experimental results also indicate that simultaneous injection of ECRH and NBI is detrimental to ion temperature enhancement. AI technology was also applied in EXL-50U experiments, achieving stable 500 kA plasma current and displacement control for over 500 ms. Supersonic molecular beam injection was applied for density feedback control for the first time in ST device. ENN researchers plan to achieve all of EXL-50U’s milestone objectives within a three-year timeframe, contributing their efforts toward the rapid commercialization of magnetic confinement fusion.",rss_description,,EXL-50U 实验概述：解决未来球形环面反应堆的关键物理问题,新奥的玄龙50U（EXL-50U）是世界上第一个完全由私人资助和运营的MA级磁约束聚变实验装置。 EXL-50U也是全球首款在实际运行中实现磁场超过1特斯拉、脉冲宽度达到秒级的球面环面装置（ST）。 EXL-50U的主半径范围为0.6 m至0.8 m，长径比为1.4至1.8。 EXL-50U与未来ST反应堆相关的实验的关键物理问题是：无感电流启动和驱动、ST稳定高密度热离子模式场景的开发（Ti0 = 3 keV ∼ 10 keV），以及通过长径比（1.4 ∼ 1.8）和BT（0.5 T ∼ 1.2 T）的大范围扫描研究能量约束尺度。 EXL-50U的另一个重点研究重点是氢硼（p-B）等离子体和氢硼聚变的物理性质，这与新奥的p-B聚变路线图密切相关。在2025年的实验中，EXL-50U实现了1MA的p-B等离子体放电（离子分数中硼离子超过10%），这标志着全球首次实现MA级高浓度p-B等离子体放电。通过 380 kW 电子回旋共振加热 (ECRH) 还实现了记录 270 kA 全无感电流。 EXL-50U 中金属壁的初始实时硼功率注入实验证明了硼对等离子体性能的积极影响。通过中性束注入 (NBI) 加热，EXL-50U 还首次实现了稳定的质子硼等离子体 H 模式。另一方面，实验结果也表明,,e8b8ec06e3cc403f
Consistent dynamics of geodesic acoustic modes and zonal flows in toroidally rotating tokamak plasmas,https://iopscience.iop.org/article/10.1088/1741-4326/ae72a3,,Nuclear Fusion - latest papers,2026-06-10 23:00:00+00:00,10.1088/1741-4326/ae72a3,E.A. Sorokina,,"The experimentally observed features of the spectra of the geodesic acoustic modes (GAMs) in tokamaks, such as GAM’s modulation, peak splitting, intermittency and other, have no satisfactory explanations within the framework of standard theory. To fill in this gap, the fluid model, which describes the consistent dynamics of the GAMs and low-frequency zonal flow (ZF), is developed. The linear approximation of the model exhibits two eigenmodes of vastly different frequencies, GAM and ZF, while the nonlinearity results in a much richer spectral pattern, which qualitatively corresponds to the experimental observations.",rss_description,,环形旋转托卡马克等离子体中测地线声模和纬向流的一致动力学,实验观察到的托卡马克测地声波模式（GAM）的频谱特征，如GAM的调制、峰值分裂、间歇性等，在标准理论框架内还没有令人满意的解释。为了填补这一空白，开发了描述 GAM 和低频层流 (ZF) 一致动力学的流体模型。该模型的线性近似表现出两种频率截然不同的本征模：GAM 和 ZF，而非线性则产生更丰富的频谱模式，这在质量上与实验观察结果相对应。,,1cdc79456b035ebd
Experimental investigation of H-mode pedestal turbulence using a charge exchange imaging diagnostic system at DIII-D,https://iopscience.iop.org/article/10.1088/1741-4326/ae72a0,,Nuclear Fusion - latest papers,2026-06-10 23:00:00+00:00,10.1088/1741-4326/ae72a0,Z. Yan,,"Microtearing modes (MTMs) ( , , ) are predicted to cause substantial electron thermal transport in the H-mode pedestal, limiting fusion performance on high-power devices. Localized 2D measurements of low-to-intermediate wavenumber density fluctuations in the edge of DIII-D H-mode plasmas suggest the presence of temporally intermittent or ‘bursting’ MTMs during the inter-ELM cycle in the steep gradient region. These measurements are obtained using a new intermediate radial resolution multichannel Charge eXchange Imaging (CXI) diagnostic that analyzes the intensity of the CVI emission at 529 nm. The mode is peaked near with a radial full-width half maximum of 1.5–2.0 cm and a normalized density fluctuation amplitude peak of , peaking near 60 kHz in the lab frame. The mode additionally features a broad spectral width from 30 to 180 kHz and propagates in the electron diamagnetic direction in the plasma frame. CXI measurements taken during discharges with high density and current ramps provide evidence that MTMs become unstable at finite collisionality and remain at nearly the same location in -space despite scanning of rational surface position. This indicates that the location of the peak in the electron diamagnetic frequency is a stronger driving force than individual rational surfaces.",rss_description,,使用 DIII-D 电荷交换成像诊断系统对 H 型基座湍流进行实验研究,微撕裂模式 (MTM) ( 、 、 ) 预计会在 H 模式基座中引起大量电子热传输，从而限制高功率器件的聚变性能。 DIII-D H 模式等离子体边缘的低到中波数密度波动的局部二维测量表明，在陡峭梯度区域的 ELM 间循环期间，存在暂时间歇或“爆发”的 MTM。这些测量结果是使用新型中间径向分辨率多通道电荷交换成像 (CXI) 诊断技术获得的，该诊断技术可分析 529 nm 处 CVI 发射的强度。该模式的峰值接近径向全宽半最大值为 1.5-2.0 cm，归一化密度波动幅度峰值为 ，在实验室框架中峰值接近 60 kHz。该模式还具有 30 至 180 kHz 的宽谱宽度，并在等离子体框架中沿电子反磁性方向传播。在高密度放电和电流斜坡期间进行的 CXI 测量提供了证据，表明 MTM 在有限碰撞性下变得不稳定，并且尽管扫描了合理的表面位置，但仍保持在空间中几乎相同的位置。这表明电子抗磁频率的峰值位置比单个有理面具有更强的驱动力。,,f659f2bdbb0693b0
Stabilizing the Buried Interface via Inorganic-Organic Hybrid Layers for High-Performance Perovskite Photovoltaics,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D6EE01195K,,RSC - Energy Environ. Sci. latest articles,2026-06-10 23:00:00+00:00,,Xiong Li,,"Inverted perovskite solar cells, owing to their excellent stability and high compatibility with tandem technologies, have emerged as the most commercially promising new-generation photovoltaic technology. Self-assembled monolayers (SAMs) serve as crucial hole-transport materials and have driven device efficiencies beyond 27%. However, inherent issues such as molecular aggregation, non-uniform interfacial coverage, and poor wettability severely limit device performance and long-term stability. To systematically address these interfacial challenges, this study innovatively developed a hole-transport layer composed of colloidal silica nanoparticles and SAM molecules. This composite structure operates through multiple synergistic mechanisms: the abundant hydroxyl groups on the nanoparticle surfaces provide strong anchoring sites for SAM molecules, mitigating aggregation at the source and enabling the formation of a highly uniform and coherent hybrid interfacial contact; the constructed micro-nano rough interface significantly improves the wettability of perovskite precursors, guiding the formation of a high-quality light-absorbing layer. The resulting inverted perovskite solar cells achieved a power conversion efficiency of 27.35% and a fill factor of 86.77% (with a certified steady-state PCE of 26.92%), demonstrating significantly enhanced operational stability. This study provides a novel and practical solution for constructing efficient, stable interfaces for perovskite solar cells.",rsc_html,,通过无机-有机混合层稳定埋入界面以实现高性能钙钛矿光伏,倒置钙钛矿太阳能电池由于其优异的稳定性和与串联技术的高度兼容性，已成为最具商业前景的新一代光伏技术。自组装单层 (SAM) 作为关键的空穴传输材料，使器件效率超过 27%。然而，分子聚集、界面覆盖不均匀和润湿性差等固有问题严重限制了器件性能和长期稳定性。为了系统地解决这些界面挑战，本研究创新性地开发了由胶体二氧化硅纳米颗粒和 SAM 分子组成的空穴传输层。这种复合结构通过多种协同机制发挥作用：纳米颗粒表面丰富的羟基为 SAM 分子提供了强大的锚定位点，减轻了源头的聚集，并能够形成高度均匀和连贯的混合界面接触；构建的微纳粗糙界面显着提高了钙钛矿前驱体的润湿性，引导高质量光吸收层的形成。由此产生的倒置钙钛矿太阳能电池的功率转换效率为27.35%，填充因子为86.77%（经认证的稳态PCE为26.92%），运行稳定性显着增强。这项研究为钙钛矿太阳能电池构建高效、稳定的界面提供了一种新颖实用的解决方案。,,0cd6ae11e3b2dddd
Integrating atomic scale catalyst design with transport engineering for stable and efficient CO2 electrolysis to CO in a membrane electrode assembly,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D6EE00129G,,RSC - Energy Environ. Sci. latest articles,2026-06-10 23:00:00+00:00,,Drew Higgins,,"Electrochemical CO2 reduction (CO2R) offers a promising approach to for decarbonizing chemical manufacturing through production of carbon-neutral fuels. However, insufficient performance and instability of the membrane electrode assembly (MEA) reactors limit the commercial viability, with both metrics directly impacted by the CO2R catalysts. Here we develop atomically dispersed nickel–nitrogen–carbon (NiNC) catalysts through a scalable synthesis approach that enables controlled dispersion of isolated Ni active sites using two different carbon supports. When using carbon nanotubes as a support, the resulting NiNCNT electrode achieves a partial current density towards CO of 558 mA cm−2 with 92% faradaic efficiency towards CO at a cell voltage of 3.2 V and an energy efficiency of 39% at a total current density of 607 mA cm−2. The MEA demonstrated stable operation at 100 mA cm−2 over 210 hours, outperforming previously reported NiNC catalysts. Focused ion beam-scanning electron microscopy (FIB-SEM) tomography reveals the critical role of catalyst support architecture in governing electrode performance. COMSOL Multiphysics simulations using the 3D reconstructed images of the catalyst layers from FIB-SEM tomography demonstrated that the higher CO2R performance of the NiNCNT electrode is due to improved CO2 diffusion and a more uniform current-density distribution compared to the NiNCB electrode prepared with carbon black as the support. These results highlight the key role of catalyst-layer morphology in governing the CO2R performance of the two catalysts, despite their similar Ni and N loadings. The stability and performance of the NiNCNT compared favourably to the state-of-the-art Ag-based catalysts, while bottom-up cost analysis estimated the projected purchase cost of the NiNCNT catalyst to be $589 USD per kg, substantially lower than $1900 USD per kg estimated for Ag-based catalysts, highlighting its potential for scalable and economically viable CO2R electrolyzers.",rsc_html,,将原子级催化剂设计与传输工程相结合，在膜电极组件中稳定高效地将 CO2 电解为 CO,电化学二氧化碳还原 (CO2R) 为通过生产碳中性燃料来实现化学制造脱碳提供了一种有前景的方法。然而，膜电极组件 (MEA) 反应器的性能不足和不稳定性限制了商业可行性，这两个指标都直接受到 CO2R 催化剂的影响。在这里，我们通过可扩展的合成方法开发原子分散的镍氮碳（NiNC）催化剂，该方法能够使用两种不同的碳载体控制孤立的镍活性位点的分散。当使用碳纳米管作为支撑时，所得的NiNCNT电极对CO的部分电流密度为558 mA cm−2，在电池电压为3.2 V时对CO的法拉第效率为92%，在总电流密度为607 mA cm−2时能量效率为39%。 MEA 在 100 mA cm−2 下表现出稳定运行超过 210 小时，优于之前报道的 NiNC 催化剂。聚焦离子束扫描电子显微镜 (FIB-SEM) 断层扫描揭示了催化剂支撑结构在控制电极性能中的关键作用。使用来自 FIB-SEM 断层扫描的催化剂层 3D 重建图像进行的 COMSOL Multiphysics 模拟表明，与以炭黑为载体制备的 NiNCB 电极相比，NiNCNT 电极具有更高的 CO2R 性能，这是由于 CO2 扩散得到改善以及电流密度分布更均匀。这些结果凸显了催化剂层形态在控制两种催化剂的 CO2R 性能中的关键作用，尽管它们的 N,,b107808215be059f
