title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
A fatal reaction,https://www.science.org/doi/abs/10.1126/science.aek8000?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8000,Brendan Borrell,,A cutting-edge gene-editing trial in China went disastrously wrong. A family wants accountability,crossref
The global biogeography of passerine songs,https://www.science.org/doi/abs/10.1126/science.aee6239?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aee6239,Nicolas Mathevon,,"Although bird songs are classic models for understanding the evolution of vocal communication, their global diversity has long made the development of a unifying framework challenging. By analyzing the acoustic architecture of songs from more than 3000 passerine species worldwide, we show that this acoustic space can be structured around eight elemental motifs. The differential use of these motifs is driven by a combination of species’ biological traits (social organization, morphology, and mating system) and the physics of sound propagation. In tropical rainforests, environmental filtering for transmission efficiency favors structurally simple motifs, such as flat whistles. Conversely, in temperate regions, where high population densities facilitate close-range communication and short breeding seasons intensify sexual selection, the balance shifts toward complex, information-rich motifs, such as ultrafast trills, despite their susceptibility to acoustic degradation. Ultimately, the global geography of birdsong reflects a spatially varying equilibrium between physical environmental constraints and the biological drive for complex communication.",crossref
A tiny cone of reactivity,https://www.science.org/doi/abs/10.1126/science.aej5890?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aej5890,Jonas Björk,,Colliding molecules react only when their orientations and point of impact fall within a narrow range,crossref
Invasive species’ environmental impacts are more severe in the Global South,https://www.science.org/doi/abs/10.1126/science.aed0603?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aed0603,Hanno Seebens,,"Invasive alien species (IAS) are a major threat to biodiversity, yet their impact distribution remains poorly understood. Global biodiversity assessments suggest the highest impacts in wealthy countries of the Global North, but this is only inferred from IAS numbers, reflecting research bias. Using a new global database of standardized impact measures, we calculated average impact severity per country and found that it is higher in the Global South despite more than twice as many reports in the Global North. Weak governance and limited management capacity are the main drivers of high impact severity. Emerging economies with rapid economic growth but poor governance are particularly vulnerable. Failure to recognize the Global South as facing the highest IAS impacts diverts attention away from the most threatened regions.",crossref
Climate scientists sharpen tools for linking global warming to extreme weather,https://www.science.org/doi/abs/10.1126/science.aek8030?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8030,Julia Vaz,,National Academies report says more rigorous results will boost confidence in fast-growing field,crossref
The rise and fall of language diversity through the Holocene,https://www.science.org/doi/abs/10.1126/science.adx4343?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.adx4343,C. L. Bowern,,"Characterizing the factors that have shaped linguistic diversity is fundamental for understanding human history, culture, and cognition. In this study, we combined statistical and social computational modeling, ethnographic data, and paleodemographic inference to model trajectories of global linguistic diversity. Before the onset of plant and animal domestication, the number of languages was smaller than it is today (4500 to 6000 compared with 7500). Subsequent increases in global population precipitated increased linguistic diversity. We uncovered a linguistic “golden age” with tens of thousands of languages 3000 to 1000 years ago. Great loss of linguistic diversity did not begin with recent colonial expansion but as multinational empires first spread along with their languages, pathogens, and cultures. Thus, extinction has likely played a much greater role in shaping linguistic and cultural diversity than previously thought.",crossref
Contagious fish cancer overruns New England lake,https://www.science.org/doi/abs/10.1126/science.aek8028?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8028,Tim Appenzeller,,Genetic studies reveal rare example of identical transmissible tumors,crossref
Dispatches from the front lines of science,https://www.science.org/doi/abs/10.1126/science.aei1520?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aei1520,Vijaysree Venkatraman,,Young scientists’ passion and commitment take center stage in a moving portrait of research in action,crossref
Protect and expand ocean observation systems,https://www.science.org/doi/abs/10.1126/science.aej4152?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aej4152,Albert V. Norström,,,
Oldest known Mars rock offers glimpse of planet’s watery youth,https://www.science.org/doi/abs/10.1126/science.aek8031?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8031,Paul Voosen,,Teghaza meteorite hints at surprisingly Earth-like crust and shows Mars was already losing its water 4.1 billion years ago,crossref
Birdsong diversity across the world,https://www.science.org/doi/abs/10.1126/science.aej0087?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aej0087,Elodie F. Briefer,,"Birdsong motifs are shaped by evolutionary history, biological traits, and environmental constraints",crossref
The tangled world of snake taxonomy,https://www.science.org/doi/abs/10.1126/science.aei8559?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aei8559,Christopher Kemp,,Fringe figures in herpetology advance unlikely (and unchecked) claims in an offbeat taxonomical history,crossref
Ebola’s rapid spread spurs new drug and vaccine trials,https://www.science.org/doi/abs/10.1126/science.aek8027?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8027,Kai Kupferschmidt,,Pioneering studies are underway amid difficult conditions to address Bundibugyo’s threat,crossref
University science in the US needs a coherent plan,https://www.science.org/doi/abs/10.1126/science.aek7500?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek7500,H. Holden Thorp,,"The Trump administration continues to degrade America’s scientific establishment, causing widespread harm to the country’s broader interests and well-being. Last week, the Association of American Universities reported that graduate student enrollment in major research universities, which award half of all doctorate degrees in the United States, is down 15% compared to a year ago. And no wonder, considering the effect of recent immigration policies that deter international students and the financial uncertainties that universities are facing given the unpredictable nature of federal funding. The ability to support new doctoral students depends heavily on research grants, and any responsible administrator would be cautious about making commitments to students they can’t keep. This is discouraging to the scientific community but should be alarming to everyone.",crossref
In Science Journals,https://www.science.org/doi/abs/10.1126/science.aek7590?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek7590,Molly Ogle,,"Highlights from the
                    Science
                    family of journals",crossref
Detention of U.S. seismologist by China alarms researchers,https://www.science.org/doi/abs/10.1126/science.aek8033?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8033,Richard Stone,,Youlin Chen analyzed earthquake data that can also aid nuclear test monitoring,crossref
Prominent Salk Institute biologist to resign following sexual misconduct investigation,https://www.science.org/doi/abs/10.1126/science.aek8026?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8026,Sara Reardon,,"Staffers complain that Salk allowed circadian rhythms researcher Satchidananda Panda to depart quietly, while the allegations and findings remain under wraps",crossref
Alzheimer’s trial results lend momentum to drugs targeting tau,https://www.science.org/doi/abs/10.1126/science.aek8032?af=R,,AAAS: Science: Table of Contents,2026-07-23 06:00:11+00:00,10.1126/science.aek8032,Jennie Erin Smith,,First drug to lower the protein and slow cognitive decline created buzz despite puzzling data,crossref
Back reaction of the untwisting solar corona scars sunspots,https://www.science.org/doi/abs/10.1126/sciadv.aed5294?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aed5294,Mingde Ding,,"The evolution of magnetic fields in the tenuous solar corona is predominantly governed by the motions of the underlying dense photosphere. Despite this, coronal magnetic restructuring driven by magnetic reconnection between interacting coronal fields can sometimes react backward to change photospheric magnetic fields. However, the mechanism of reactions remains undetermined. Here, we report the discovery of a back-reaction phenomenon: The untwisting of coronal loops that become twisted during reconnection in an eruption results in enhanced currents at the boundary of their footpoint away from the eruption, manifesting as the growth of a sunspot scar. It is revealed to arise from the Alfvénic reverse transfer of magnetic twist from the corona to the lower atmosphere, through joint space observations and a magnetohydrodynamic simulation. These findings provide a viable and quantitative interpretation for the majority of puzzling photospheric changes associated with coronal mass ejections and/or flares and warn for unexpected magnetic field evolutions in sunspots and starspots.",crossref
Single-cell multiomics and chromatin structure reveal gene-regulatory dynamics in heart failure,https://www.science.org/doi/abs/10.1126/science.ady6893?af=R,,AAAS: Science: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/science.ady6893,Neil C. Chi,,"Heart failure is a leading cause of morbidity and mortality, yet gene-regulatory mechanisms driving cell type–specific pathologic responses remain undefined. Here, we present the cell type–resolved transcriptomes, chromatin accessibility, histone modifications, and chromatin organization of 13 nonfailing and 23 failing human hearts across all cardiac chambers. Integrative analyses revealed dynamic changes in cell type composition, gene-regulatory programs, and chromatin organization, particularly in cardiomyocytes and fibroblasts. Mapping cell type–specific enhancer-gene interactions from these analyses enabled the illumination of likely causal genetic contributors to heart failure from genetic association data. Together, these findings provide multimodal gene-regulatory maps of the human heart in health and disease, offering a framework for designing precise, cell type–targeted therapies for treating heart failure.",crossref
Single-cell multiomics connects 3D genome and transcriptome alterations in Alzheimer’s disease,https://www.science.org/doi/abs/10.1126/science.adz1652?af=R,,AAAS: Science: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/science.adz1652,Jian Ma,,"Alzheimer’s disease (AD) disrupts brain function through cell type–specific transcriptomic and epigenomic alterations, yet the contribution of three-dimensional (3D) genome organization to AD remains poorly understood. We applied GAGE-seq (genome architecture and gene expression by sequencing) to jointly profile gene expression and 3D chromatin structure in single cells from postmortem brain tissue from AD patients and age-matched individuals without AD, revealing chromatin reorganization linked to cell type–specific dysregulation. Integrations with spatial transcriptomics and chromatin accessibility data uncovered altered niches reflecting genome compartment remodeling and regulatory element reorganization. Hicformer, a deep learning framework, showed that 3D genome features are essential for predicting disease-relevant, cell type–specific gene expression changes. Our results establish higher-order chromatin alterations as a component of AD-associated molecular pathology, providing a multiscale view of transcriptional regulation and 3D genome organization in neurodegeneration.",crossref
What lies beyond the Fields Medal?,https://www.science.org/doi/abs/10.1126/science.aej6433?af=R,,AAAS: Science: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/science.aej6433,Emily Riehl,,,
Epigenetic and 3D genome reprogramming during the aging of the human hippocampus,https://www.science.org/doi/abs/10.1126/science.adt8307?af=R,,AAAS: Science: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/science.adt8307,Bing Ren,,"Changes in gene expression have been observed in the aging human brain, but our understanding of the underlying regulatory mechanisms remains limited. To unravel these complexities, we analyzed single-nucleus gene expression, chromatin accessibility, DNA methylation, and three-dimensional (3D) chromatin architecture from human hippocampal tissues spanning the adult lifespan. We identified both linear and nonlinear dynamic gene regulatory programs during aging. Between the ages of 50 to 75, embryonic yolk sac–derived microglia were depleted and replaced by cells resembling peripheral blood monocyte–derived microglia. Hippocampal astrocytes decreased substantially with age, including those regulating synaptic transmission. Across cell types, 3D genome architecture underwent global erosion. Our analysis provides insights for how altered gene regulatory programs promote cell type–specific aging phenotypes in the human brain.",crossref
Westerly induced precipitation increase drives near-surface ground ice gain on the Tibetan Plateau despite warming,https://www.science.org/doi/abs/10.1126/sciadv.aed1105?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aed1105,Yiyi Li,,"Near-surface ground ice loss is a key sign of permafrost degradation under global warming, dictating ground destabilization and carbon feedback. However, recent field evidence suggests that ground ice may locally accumulate, while the driving mechanisms remain unclear. Leveraging borehole ground ice observations, a physics-based permafrost model, and satellite-based ground deformation data, we identify an anomalous ice increase at the active layer bottom despite climate warming across the interior Tibetan Plateau, occupying 35% of plateau’s permafrost area. Strengthened westerlies have enhanced precipitation, supplying additional soil moisture that refreezes at the active layer bottom and drives this unexpected ice gain. Freeze-thaw process associated with the accumulated ice amplifies ground deformation, destabilizing permafrost landscapes and threatening socioeconomic activities. This anomalous ice gain in permafrost regions, together with the Karakoram anomalous glacier mass increase, represents a divergent cryospheric ice gain against global ice loss under climate warming, highlighting that rapid precipitation increase may locally outweigh temperature in driving cryosphere evolution on the Tibetan Plateau.",crossref
Catalytic asymmetric synthesis of inherently chiral tricyclic diazepinones: Access to (+)-telenzepine,https://www.science.org/doi/abs/10.1126/sciadv.aeh2073?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aeh2073,Guang-Jian Mei,,"Molecules with inherent chirality, which stems from their overall conformation rather than local stereogenic centers, present a notable synthetic challenge. This is especially evident for bioactive, saddle-shaped tricyclic diazepinones, whose conformational flexibility has hampered asymmetric synthesis. Herein, we address this issue through a late-stage organocatalytic asymmetric N-H alkylation strategy. By introducing torsional strain via strategic N-H functionalization, we lock the molecular chiral conformation and enable direct synthesis of diverse enantioenriched tricyclic diazepinones from prochiral precursors. The modular nature of this approach is demonstrated through the kinetic resolution of racemic substrates, as well as in, to our knowledge, the first enantioselective synthesis and absolute configuration confirmation of the drug molecule (+)-telenzepine.",crossref
Core-shell particle engineering overturns conventional purity-corrosion dependence in Mg alloys,https://www.science.org/doi/abs/10.1126/sciadv.aee9898?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aee9898,Nack J. Kim,,"Magnesium (Mg) alloys offer high weight-saving potential for transportation technologies; however, their use remains constrained by poor corrosion resistance, which is strongly dependent on alloy purity. The presence of impurities, such as iron (Fe), severely degrades the corrosion resistance of Mg alloys. Herein, we present an alloy design strategy that substantially improves the corrosion resistance, even when using low-purity Mg. Our method produces core-shell particles, where an Fe-rich core is encapsulated by an Fe-depleted shell embedded in the Mg matrix. This shell acts as a local microscavenger that isolates the core and suppresses impurity-triggered corrosion, resulting in corrosion resistance achievable only when using ultrahigh-purity Mg. This approach provides a practical pathway for the development of high-performance Mg alloys without relying on costly purification.",crossref
Strain-specific epistasis shapes fitness landscapes of APOBEC3G antagonism by HIV-1 Vif proteins,https://www.science.org/doi/abs/10.1126/sciadv.aed4872?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aed4872,Michael Emerman,,"Host immune factors shape viral evolution. The HIV-1 viral infectivity factor (Vif) protein counteracts host Apolipoprotein B Messenger RNA Editing Enzyme Catalytic Polypeptide–like 3 (A3G) to ensure productive infection. Using deep mutational scanning across two divergent HIV-1 Vif proteins, we systematically mapped and compared the mutational landscapes governing Vif antagonism of A3G. These high-resolution fitness maps reveal core principles of host-virus coevolution. Most missense mutations were strongly deleterious, reflecting pervasive purifying selection. However, several highly conserved Vif residues at binding interfaces with A3G, RNA, and core-binding factor β exhibited unexpected mutational tolerance, indicating structural flexibility at these sites. Comparative analysis revealed that strain-specific epistasis dictates Vif-A3G interactions, including adaptive changes at the Vif-A3G interface. Further analysis uncovered notable temporal epistasis, whereby initially adaptive Vif mutations critical for antagonizing hominoid A3G subsequently exhibited reduced fitness. Thus, structural robustness permits adaptation, while epistasis imposes constraints on Vif’s ability to maintain A3G antagonism while remaining responsive to new evolutionary pressures.",crossref
Dopamine D2 receptors bypass canonical signaling to directly tune NMDA receptor function and aversive learning,https://www.science.org/doi/abs/10.1126/sciadv.aee6579?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aee6579,Christopher P. Ford,,"Dopamine D2 receptors (D2Rs) modulate reward learning and aversive behaviors, with dysfunction linked to addiction and psychiatric disorders. D2Rs regulate behavior through modulation of striatal glutamatergic transmission, yet how D2Rs control postsynaptic glutamate signaling remains poorly understood. Using molecular tools to selectively disrupt heteromeric interactions while preserving canonical signaling, we show that physical coupling between D2Rs and GluN2B-containing
                    N
                    -methyl-
                    d
                    -aspartate (NMDA) receptors in nucleus accumbens medium spiny neurons enables D2Rs to suppress NMDA receptor function independent of canonical G protein and arrestin signaling. This modulation was input specific, occurred at thalamic but not cortical synapses converging on the same neurons, constrained long-term potentiation, and, within the medial ventral nucleus accumbens, facilitated aversive learning. These findings reveal that D2Rs can bypass second messenger systems to tune glutamatergic transmission through receptor-receptor interactions, providing a mechanism by which dopamine selectively gates specific glutamatergic inputs to control striatal plasticity and behavioral adaptation.",crossref
Biohybrid chiral materials for an ultralight reconfigurable flying robot,https://www.science.org/doi/abs/10.1126/sciadv.aef0912?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aef0912,Hao Zeng,,"Structural handedness plays a key role in governing various motions in animals and plants, especially for rotational motion and aerodynamic response in flying systems. However, harnessing handedness in artificial materials to enable dynamic, wireless control of untethered miniature flyers remains largely unexplored. Here, we report a feather-polymer hybrid chiral flyer that achieves light-controlled airborne motion. The device integrates natural afterfeathers with a light-responsive actuator synthesized via photopolymerization of azobenzene-functionalized groups, enabling programmable and reversible photomechanical actuation. The handedness of the flyer arises from actuator-induced torsion, while optical modulation of aerodynamic drag allows controlled spinning and altitude adjustment under steady airflow. We demonstrate independent control of multiple untethered flyers and midair collection through vortex-induced aggregation. Computational fluid dynamics simulations reveal asymmetric pressure gradients that are associated with the direction of rotation, while localized low-airflow regions facilitate aerial trapping. These findings introduce a strategy for programmable, wireless ultralight flyers, bridging natural structures and synthetic actuators toward intelligent airborne systems.",crossref
The legacy of privilege: Social inheritance reverses sex differences in reproductive inequality in the spotted hyena,https://www.science.org/doi/abs/10.1126/sciadv.aee7880?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aee7880,Eve Davidian,,"Inequalities in reproductive success among females and males shape natural and sexual selection. For sexually reproducing species, the Darwin-Bateman paradigm predicts greater reproductive inequality in males than females. A mechanism driving reproductive inequality in humans and other animals is social inheritance of privilege. Here, we show that this mechanism can reverse the male bias in reproductive inequality. Using a 29-year dataset spanning eight generations of spotted hyenas (
                    Crocuta crocuta
                    ), a species in which social rank and privileges are inherited from the mother, we show that reproductive inequality was lower among females than males when estimated annually but increased more strongly in females over generations, quickly reversing the sex bias to females. Our findings suggest that social inheritance of privilege (i) is a powerful driver of sex differences in reproductive inequality and (ii) may explain why females are the more competitive sex in some species. We outline how reproductive inequality influences female and male reproductive strategies, intrasexual competition, and genetic evolution.",crossref
The bombardment history on the lunar farside revealed by 40Ar/39Ar geochronology of Chang’e-6 impact melt rocks,https://www.science.org/doi/abs/10.1126/sciadv.aee8718?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aee8718,Yi-Gang Xu,,"The reconstruction of the lunar bombardment history is pivotal to understanding the evolution of Earth-Moon system. So far, it heavily depends on geochronological studies of lunar nearside samples but lacks direct sample constraints from the lunar farside. Here, we present 28 single-clast
                    40
                    Ar/
                    39
                    Ar ages of impact melt rocks returned by the Chang’e-6 mission. They reveal impact events spanning from ∼4.33 to ∼1.13 billion years (Ga). In particular, three melt clasts date to ∼4.16 Ga, consistent with the recent dating of the Apollo basin, and only two ages fall at 4.0 to 3.7 Ga. The presence of older ages (&gt;4.0 Ga) and lack of predominant age around ∼3.9 Ga suggest that the lunar farside bombardment was not dominated by a cataclysmic spike but by a smooth long-term decline punctuated by later impacts.",crossref
From cracks to informed circularity: Mechanics-guided decisions via high-throughput in situ failure analysis of recycled plastics,https://www.science.org/doi/abs/10.1126/sciadv.aeh0456?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aeh0456,Christos E. Athanasiou,,"Materials under real-world conditions are subjected to coupled mechanical and chemical stressors, yet current testing platforms cannot capture their combined effects on material behavior and failure, particularly when multiple specimens are required for robust measurements. This limitation is acute for recycled materials, whose performance cannot be inferred from a few conventional tests. Here, we introduce an in situ, high-throughput photoelasticity platform for multispecimen testing under controlled chemical conditions with full-field stress visualization. Using recycled polyethylene terephthalate (rPET) as a model system under simultaneous loading and varying pH, we reveal earlier onset of crack propagation and shorter lifetimes compared to virgin PET and quantify mechanochemical process zone expansion from ∼0.08 to ∼0.25 millimeters before failure. Extending these findings to landfill geotextiles, a growing application of rPET, we show that alkaline degradation erodes rPET environmental and economic advantages over virgin PET above pH 9. This integrated workflow, linking instrumentation to mechanistic insights to sustainability-informed decision-making, can accelerate the deployment of emerging, circular materials.",crossref
Scalable nanofocusing heterojunctions for raptor-inspired on-chip vision perception,https://www.science.org/doi/abs/10.1126/sciadv.aee7840?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aee7840,Tianyou Zhai,,"Biological visual systems provide a blueprint for intelligent perception in complex dynamic environments. Inspired by the optical role of retinal oil droplets in raptor vision, we report a plasmonic nanofocusing synaptic array (PNSA) for bioinspired visual sensing and motion perception. The pivotal design is a wafer-scale Au@MoS
                    2
                    core-shell heterojunction that enhances light concentration like the retinal oil droplets of raptors. Leveraging strong localized surface plasmon resonance in the Au core and efficient hot-carrier generation in the MoS
                    2
                    shell, the PNSA exhibits an ultrafast relaxation time of 2.2 ms, corresponding to a theoretical refresh rate of ∼450 Hz. Uniform 2-inch wafer-scale fabrication enables a 32 × 32 optoelectronic synaptic array with 100% yield and only 2.2% device-to-device variation. The array supports 5-bit optical programming and generates temporally encoded motion representations that achieve 98.95% accuracy in motion-direction classification after 10 training epochs. This work establishes a scalable materials platform for bioinspired visual sensing, offering a promising route toward on-chip vision perception.",crossref
Human body single-cell atlas of three-dimensional genome organization and DNA methylation,https://www.science.org/doi/abs/10.1126/science.adx0673?af=R,,AAAS: Science: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/science.adx0673,Joseph R. Ecker,,"Higher-order chromatin structure and DNA methylation are critical for gene regulation, but how these vary across the human body remains unclear. We performed multiomic profiling of three-dimensional (3D) genome structure and DNA methylation for 86,689 single nuclei across 16 tissues, identifying 35 major and 206 cell subtypes. We revealed extensive changes in CG and non-CG methylation across cell types and characterized 3D chromatin structure at an unprecedented cellular resolution. Extensive discrepancies exist between cell types delineated by DNA methylation and genome structure, which indicates that the role of distinct epigenomic features in maintaining cell identity may vary by lineage. This study expands our understanding of the diversity of DNA methylation and chromatin structure and offers a reference for exploring gene regulation in human health and disease.",crossref
Quantifying subsurface fracture damage in glaciers using fiber-optic seismology,https://www.science.org/doi/abs/10.1126/sciadv.aef1107?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aef1107,Andreas Fichtner,,"Crevassing critically controls glacier stability. Crevasses can penetrate deep into a glacier or ice shelf, promoting calving, ice avalanches, and even sudden catastrophic ice shelf collapse. Yet quantifying subsurface fracture damage remains largely unquantified. Here, we show how distributed acoustic sensing technology can quantify subsurface fracture damage in unprecedented detail at an alpine glacier. We first demonstrate that seismic anisotropy can quantify fracture extent. We also study crevasse icequake failure mechanisms, which fail predominantly via tensile opening. Icequake-derived crevasse opening is consistent with anisotropy-derived estimates (∼8% of total ice volume), suggesting that damage is dominated by fracture rather than melt. These results establish a scalable approach for monitoring subsurface ice damage that complements existing satellite surface observations. Applications range from monitoring the stability of alpine glaciers that pose a risk to alpine communities to providing foundations for assessing subsurface fracture extent at globally pertinent ice sheets and ice shelves.",crossref
Fast expansion and slow contraction of the ITCZ in response to CO2 forcing,https://www.science.org/doi/abs/10.1126/sciadv.aef2833?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aef2833,Sarah M. Kang,,"The Intertropical Convergence Zone (ITCZ) strongly shapes tropical rainfall and global circulation, yet its response to carbon dioxide (CO
                    2
                    ) forcing remains uncertain. Climate models project a long-term narrowing of the ITCZ under warming, but recent decades instead show a poleward expansion linked to eastern tropical Pacific cooling. Using a 30-member ensemble of abruptly quadrupled CO
                    2
                    experiments, we identify a two-phase evolution: a fast expansion over the first decade, driven by basin-wide relative cooling in the equatorial Pacific, followed by a slow contraction as equatorial warming strengthens. Applying this framework to a 1%-per-year CO
                    2
                    scenario reveals that the slow phase dominates only after ∼80 years, when the CO
                    2
                    levels more than double relative to preindustrial, suggesting that present-day conditions are still dominated by the fast response. This potentially reconciles recent ITCZ expansion with long-term projections of contraction, underscoring the importance of accounting for timescale-dependent processes when interpreting past trends and projecting near-term climate change.",crossref
High-precision time-domain parallelism photonic computing,https://www.science.org/doi/abs/10.1126/sciadv.aef7533?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aef7533,Peng Zhou,,"Artificial intelligence (AI) compute demands outstrip electronic hardware scaling, creating a critical “AI compute gap.” Photonic computing promises speed, low latency, and parallelism yet faces bottlenecks in core array scalability and optoelectronic bandwidth efficiency. We propose a time-domain parallelism (TDP) computing architecture that temporally multiplexes compact cores, enabling large-scale convolutional operations while optimizing bandwidth efficiency. Supporting this framework, we develop indium tin oxide (ITO)–based photonic devices demonstrating a record 9-bit dynamic reconfigurability at 60 kilohertz and a 3-decibel bandwidth of 311 kilohertz. These devices feature compact phase shifter lengths (
                    L
                    π
                     = 20 micrometers) and exceptional endurance (&gt;10
                    10
                    cycles with &lt;0.1-decibel extinction ratio degradation). Validation of the TDP system using a 2 × 2 ITO photonic array achieves an accuracy of 84.91% on Fashion-MNIST classification, comparable to the full-precision (FP32) software baseline (84.66%) and outperforming a 5-bit benchmark (71.94%). Notably, the system maintains this high-fidelity performance while operating at 1694 frames per second. This work establishes a scalable pathway toward energy-efficient photonic computing for AI workloads.",crossref
MoCl5-mediated dual-track regulation unlocks high-voltage ether-based quasi-solid-state electrolytes,https://www.science.org/doi/abs/10.1126/sciadv.aeg9860?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aeg9860,Tianyi Ma,,"In situ–polymerized 1,3-dioxolane (DOL) electrolytes offer a promising route to quasi-solid-state lithium metal batteries (QSSLMBs), yet their limited oxidative tolerance and unstable electrode interfaces restrict high-voltage operation. Here, a simulation-guided dual-track regulation strategy uses MoCl
                    5
                    as a multifunctional initiator to couple DOL ring-opening polymerization with Li-salt dissociation and inorganic interphase construction. MoCl
                    5
                    promotes formation of a high-molecular-weight poly(1,3-dioxolane) (PDOL) matrix and LiF/LiCl/Li
                    
                      x
                    
                    Mo
                    
                      y
                    
                    -enriched solid electrolyte interphase (SEI) and cathode electrolyte interphase (CEI), improving bulk stability, Li
                    +
                    transport, and interfacial robustness. The resulting MoCl
                    5
                    -regulated PDOL electrolyte achieves a Li
                    +
                    transference number of 0.71 and an electrochemical stability window of 4.7 V. Li||Li symmetric cells cycle for over 1000 hours at 5 mA cm
                    −2
                    , while high-voltage Li||LiNi
                    0.8
                    Co
                    0.1
                    Mn
                    0.1
                    O
                    2
                    (NCM811) cells retain over 95% capacity after 50 cycles at 2 C. This work establishes a design principle for multifunctional initiators and unlocks the high-voltage potential of ether-based electrolytes, advancing the practical application of QSSLMBs.",crossref
Turbulent-centrifugal-spun ceramic aerogels with elemental difference maximization design for thermal protection over 2000 K in air,https://www.science.org/doi/abs/10.1126/sciadv.aee9953?af=R,,AAAS: Science Advances: Table of Contents,2026-07-23 07:00:00+00:00,10.1126/sciadv.aee9953,Xiang Xu,,"Thermal protection under ultrahigh temperatures in air remains very challenging due to the severe volume shrinkage and strength degradation induced by rapid grain growth in oxide ceramics, which can potentially lead to catastrophic thermal runaway. Here, we report an elemental difference maximization design of medium-entropy (La
                    0.5
                    Y
                    0.5
                    )
                    2
                    Zr
                    2
                    O
                    7
                    fibrous aerogels made by a large-scale and low-cost turbulent-centrifugal spinning method to effectively suppress the grain growth under ultrahigh temperatures over 2000 K in air. The resulting aerogels show an ultrafine grain size of only 405.8 nm, a small volume shrinkage (&lt;3%), and a large strength increase (&gt;26%) after long-term ultrahigh temperature exposure, as well as an ultralow thermal conductivity of 101.1 mW m
                    −1
                     K
                    −1
                    at 1273 K and reliable protection performance over 2000 K in air. This work not only establishes a set of fundamental considerations for material design of ceramic aerogels but also promotes large-scale fabrication and practical application of such aerogels for thermal protection under extreme conditions.",crossref
